user_id,avatar,screen_name,name,description,fan,validation,type,verified_reason,screen_name_trans,description_trans,verified_reason_trans
18688771,https://pbs.twimg.com/profile_images/1579576650928295936/Cm2cPHcd_normal.jpg,JLiRD808,DankBrandon_FormerGOP 🙏🇺🇲🇺🇦,#DumpTrump & we can meet in the middle. 67% of INDEPENDENTS dont want Trump to run in 2024 & 90% of AMERICANS want STRICTER gun laws. Grad in Comm/Media/History,284,False,,,JLiRD808,#DumpTrump & we can meet in the middle. 67% of INDEPENDENTS dont want Trump to run in 2024 & 90% of AMERICANS want STRICTER gun laws. Grad in Comm/Media/History,
150528873,https://pbs.twimg.com/profile_images/1457064884919754754/_JTVRP0P_normal.jpg,quirkytwerp,Strawberry Girl🍓,"I feel trapped by domesticity. Eleutheromaniac at heart. Stop DMing me, especially when I just started following you! You will be blocked. #RESIST #BidenFan",3604,False,,,quirkytwerp,"I feel trapped by domesticity. Eleutheromaniac at heart. Stop DMing me, especially when I just started following you! You will be blocked. #RESIST #BidenFan",
936616924259201024,https://pbs.twimg.com/profile_images/936621202205851648/lqwTpxN0_normal.jpg,JoongAngCN,韩国《中央日报》,非韩国中央日报中文网官方帐号。【韩国《中央日报》】推文均来自于中央日报中文网,643,False,,,JoongAngCN,Not an official account of the Korean Central Daily News Chinese website. The tweets of South Korea's Chosun Ilbo are all from the Chinese website of Chosun Ilbo,
796826752471498754,https://pbs.twimg.com/profile_images/1435290085751246851/9cNSfdKi_normal.jpg,74601indahouse,KK,"Life is good if you choose to see the good in life! Proud supporter of President Trump, OU Sooners and NASCAR.",1414,False,,,74601indahouse,"Life is good if you choose to see the good in life! Proud supporter of President Trump, OU Sooners and NASCAR.",
1174536623448567810,https://pbs.twimg.com/profile_images/1196836459468279808/26UiYS4-_normal.jpg,Just2BTruthful,🇺🇦 🌻 Joyful Re: Our Biden Presidency!,"Former Republican, changed to ""Independent"" due to near complete GOP corruption. GOP seems to be disconnected from reality, and has no actual platform.",736,False,,,Just2BTruthful,"Former Republican, changed to ""Independent"" due to near complete GOP corruption. GOP seems to be disconnected from reality, and has no actual platform.",
1550269080052961280,https://pbs.twimg.com/profile_images/1550269894544936961/N-NLZnZJ_normal.jpg,liberaltears73,Ms duff,"A nurse,wife, mom and realist",8,False,,,liberalitears73,"A nurse,wife, mom and realist",
768653466,https://pbs.twimg.com/profile_images/1565937545984126977/A-Ur92cJ_normal.jpg,MarkBrunowski,"Mark Brunowski - NOT my body, NOT my business!","I'm nice but stupid people keep f'ing that up by sending DMs!
#BLM #votingrights #resist #rockandroll #ukraine #womansrights #MAGAsucks • HEY STUPID, NO DMs!",2329,False,,,MarkBrunowski,"I'm nice but stupid people keep f'ing that up by sending DMs!
#BLM #votingrights #resist #rockandroll #ukraine #womansrights #MAGAsucks • HEY STUPID, NO DMs!",
1168658302751989763,https://pbs.twimg.com/profile_images/1401955884171939840/l8JEqUt9_normal.jpg,Pepe_MAGA_anon,Arrest Fauci,"Proud unapologetic American |
Freedom Lover|
Floridian",324,False,,,Pepe_MAGA_anon,"Proud unapologetic American |
Freedom Lover|
Floridian",
1493725549574844421,https://pbs.twimg.com/profile_images/1510869889766019074/bMN5m7C9_normal.jpg,Olivia06433111,Oliviabhumane,Animals are angels here to teach us how to be human,329,False,,,Olivia06433111,Animals are angels here to teach us how to be human,
12369282,https://pbs.twimg.com/profile_images/1484353199330902025/gEWGOsU4_normal.jpg,AnjelBHartwell,Anjel B Hartwell,"Int'l Apple #1 Podcast Host, International Speaker, Award Winning Visionary Entrepreneur, #1 Author, Creative Age Leader, Transformation Artist, Spiritual Babe",4290,False,,,AnjelBHartwell,"Int'l Apple #1 Podcast Host, International Speaker, Award Winning Visionary Entrepreneur, #1 Author, Creative Age Leader, Transformation Artist, Spiritual Babe",
717699761537736706,https://pbs.twimg.com/profile_images/1567191064720674816/B4mpPA1H_normal.jpg,alpacapresident,Emy 🦇🖤,state mandated comedic relief ♡ meme enthusiast ♡ lover of all lizards in the world,312,False,,,alpacapresident,state mandated comedic relief ♡ meme enthusiast ♡ lover of all lizards in the world,
1060453185196830720,https://pbs.twimg.com/profile_images/1350498938919464962/UmmAbsjG_normal.jpg,thrashwolf22,chet manly,Idk,159,False,,,Thrashwolf22,Idk,
1257089516202065920,https://pbs.twimg.com/profile_images/1491533778556235780/KGzM_uJM_normal.jpg,jdwebs2,jdwebs,MAGA FORCE 💥💥💥,1003,False,,,Jdwebs2,MAGA FORCE 💥💥💥,
1524926357788041221,https://pbs.twimg.com/profile_images/1570581842591375361/L3KnphL3_normal.jpg,MelodyZare,Melody Zare,Mom of 5.Texas Born.Talent Mgr. 1st gen.Persian American.2nd gen.UTexasGrad.Our Children are the legacy for the future. For a better future we need to innovate.,6,False,,,MelodyZare,Mom of 5.Texas Born.Talent Mgr. 1st gen.Persian American.2nd gen.UTexasGrad.Our Children are the legacy for the future. For a better future we need to innovate.,
716349231510994944,https://pbs.twimg.com/profile_images/839926332309905408/WtHNjqaF_normal.jpg,MauraMcC127,Maura McCormick,"Cold War US Army Veteran. French Commando. Polyglot. Writer. Mom. OSINT Analyst Russian Federation. If I can learn from you, I'll probably like you.",297,False,,,MauraMcC27,"Cold War US Army Veteran. French Commando. Polyglot. Writer. Mom. OSINT Analyst Russian Federation. If I can learn from you, I'll probably like you.",
25436792,https://pbs.twimg.com/profile_images/1015362774/me_normal.jpg,Carlynn12,Blue Olive,"Atticus Finch is one of my favorite people ever. Living, dead or fiction. Being good, kind and compassionate matters.  #voteblue #vaccinated #Biden💙",1246,False,,,Carlynn12,"Atticus Finch is one of my favorite people ever. Living, dead or fiction. Being good, kind and compassionate matters.  #voteblue #vaccinated #Biden💙",
1318315317869694976,https://pbs.twimg.com/profile_images/1481825951130423296/9cqBdYSR_normal.jpg,methheadenergy,methheadenergy,🇬🇷☦️ | My opinion = law🥶⚖️👨‍⚖️| Never taken an L ❌🧢 |11 years old and richer than you💸🤑| Block me=I own u and ur family🤷‍♂️ | Never lost a ratio🤣👎,96,False,,,methheadenergy,🇬🇷☦️ | My opinion = law🥶⚖️👨‍⚖️| Never taken an L ❌🧢 |11 years old and richer than you💸🤑| Block me=I own u and ur family🤷‍♂️ | Never lost a ratio🤣👎,
69665059,https://pbs.twimg.com/profile_images/834122005133692928/39ArokqI_normal.jpg,thomaso1888,tom bell,,2593,False,,,thomaso1888,,
1420432459229978636,https://pbs.twimg.com/profile_images/1510409338359271432/4vCt2nHE_normal.jpg,lorelei1950,Night owl 9836🌊🇺🇸💙🌊,"Live a life that matters . Live it with Love. BLUE VOICE Liberal Democrat @ Retired RN. RESIST! 🌊# nature,  No DM's.

 #Environment 🌱🌿🍃& animal advocate. 🐾",20051,False,,,lorelei1950,"Live a life that matters . Live it with Love. BLUE VOICE Liberal Democrat @ Retired RN. RESIST! 🌊# nature,  No DM's.

 #Environment 🌱🌿🍃& animal advocate. 🐾",
1006741406474473473,https://pbs.twimg.com/profile_images/1473804404201504774/ldcdqViB_normal.jpg,MagaMohamed9,TITA 225 🇨🇮🇳🇪,"Team 225🇨🇮
Team 227 🇳🇪
Un Jour Peut Être Ils Deviendront Comme Les Autres Mais Actu Ce sont les meilleurs 🇨🇮
Jeune Ivoirien Entrepreneur ☻💥",236,False,,,MagaMohamed9,Team 225 🇨🇮,
1969174938,https://pbs.twimg.com/profile_images/934946046773485568/MAAKn81L_normal.jpg,robronjohn,rob johnson,Economist,193,False,,,robronjohn,Economist,
893807191563661312,https://pbs.twimg.com/profile_images/1516817061292478477/AHC84UNW_normal.jpg,MausmeisterBen,Ben 🇪🇺,,220,False,,,Mouse Master Ben,,
1544039089783115779,https://pbs.twimg.com/profile_images/1544040488637956096/SFsgEaea_normal.jpg,TheSpiritof1876,Gig Em Ags,"Aggie class of 2017, Conservative, Christian, Texas forever",10,False,,,The Spirit of 1876,"Aggie class of 2017, Conservative, Christian, Texas forever",
24631305,https://pbs.twimg.com/profile_images/1213157132113190917/WDxCE70n_normal.jpg,ilhousegop,ILHouseGOP,The official account for the Illinois House Republicans. #twill,16963,False,,,ilhousegop,The official account for the Illinois House Republicans. #twill,
1105572067347304448,https://pbs.twimg.com/profile_images/1562498590278184960/fU1O1nZj_normal.jpg,grace_eliz1,grace (vote yes on 305✨),"Motherhood, bikes, mountains, abolition. Moving @beyondcoal w @sierraclub. Building people power w @renew__us. Proud union @pwgcolorado. she/her. views my own",1326,False,,,grace_eliz1,"Motherhood, bikes, mountains, abolition. Moving @beyondcoal w @sierraclub. Building people power w @renew__us. Proud union @pwgcolorado. she/her. views my own",
3020869961,https://pbs.twimg.com/profile_images/1516982880022446081/omM_dVFa_normal.jpg,daboys5273,Tony 334562,Proud husband Father Retired LEO Conservative No patience for stupidity #Family #Maga #BackTheBlue #SupportOurTroops #deplorable #NRA 🚫Trains/DMS #FJB,1134,False,,,daboys5273,Proud husband Father Retired LEO Conservative No patience for stupidity #Family #Maga #BackTheBlue #SupportOurTroops #deplorable #NRA 🚫Trains/DMS #FJB,
958671432531275776,https://pbs.twimg.com/profile_images/1587453113396781057/yaCMQVU0_normal.jpg,Poletico_News,Poletico 🇺🇸🇬🇧,Power to the people 🦅🗽,90,False,,,Poletico_News,Power to the people 🦅🗽,
256163301,https://pbs.twimg.com/profile_images/1545473301660803073/ALO12XKd_normal.jpg,DaveThomas5150,Dave Thomas,"@Reuters/@ReutersLegal/@WestlawToday reporter covering the business of law. d(dot)thomas(at)tr(dot)com, 646-823-0937. RTs not endorsements. DM for Signal",2586,False,,,DaveHomes5150,"@Reuters/@ReutersLegal/@WestlawToday reporter covering the business of law. d(dot)thomas(at)tr(dot)com, 646-823-0937. RTs not endorsements. DM for Signal",
1518855353248669696,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,hogfoundanacorn,Soohooloo,Conservative chuckler,11,False,,,hogfundanacorn,Conservative chuckler,
3240682055,https://pbs.twimg.com/profile_images/825834475527475200/xV-1wqYr_normal.jpg,kinneybaughman,Kinney Baughman,"Truth above all - politics, religion & country. Southern redneck turned progressive, dismayed by the radicalization of the Right. Vote...while it still matters.",693,False,,,Chennai Baumann,"Truth above all - politics, religion & country. Southern redneck turned progressive, dismayed by the radicalization of the Right. Vote...while it still matters.",
1243234386054651904,https://pbs.twimg.com/profile_images/1293877247515000832/qO2FH87s_normal.jpg,vajrpolanalyst,vajrpolanalyst,Virginian who likes making political maps and making predictions.,662,False,,,vajrpolanalyst,Virginian who likes making political maps and making predictions.,
23882213,https://pbs.twimg.com/profile_images/1545567586120880134/0_070ZY3_normal.jpg,ResearchCoach,Brenda Nelson-Porter 4 Georgia Secretary of State,"For Georgia Secretary of State Write In Nov 8 2022; Arbitrator; Academic, Science, Data Diplomacy, and Natural Healthcare Scientist, US Marine/GA Army Guard Vet",243,False,,,ResearchCoach,"For Georgia Secretary of State Write In Nov 8 2022; Arbitrator; Academic, Science, Data Diplomacy, and Natural Healthcare Scientist, US Marine/GA Army Guard Vet",
1589766119044546561,https://pbs.twimg.com/profile_images/1589766436448530432/Mu9_RWdQ_normal.png,TonyItsme2,Tony (Its me),,0,False,,,TonyItsme2,,
1361719099395563522,https://pbs.twimg.com/profile_images/1361719275094966272/jp1PnZhg_normal.jpg,amandatheedream,Wind Blows,Just here for fun,5,False,,,diamonds,Just here for fun,
1585349695131463680,https://pbs.twimg.com/profile_images/1585360082799247360/Mim6m2yJ_normal.jpg,d0u6s,d0u6,"AZ'n Since 1977, when many PHX east valley roads were dirt.",30,False,,,d0u6s,"AZ'n Since 1977, when many PHX east valley roads were dirt.",
90483217,https://pbs.twimg.com/profile_images/534802890196402176/dM4g8UQC_normal.jpeg,CherokeeLedger,Cherokee Ledger News,"Our mission is to serve and represent the people of Cherokee County, GA, by providing stories that are honest, fair, accurate and have editorial integrity.",4441,False,,,CherokeeLedger,"Our mission is to serve and represent the people of Cherokee County, GA, by providing stories that are honest, fair, accurate and have editorial integrity.",
1176641216693227522,https://pbs.twimg.com/profile_images/1499825483885658113/3QasJjWd_normal.jpg,JOldcowboy,Justan Oldcowboy,"Said I liked humor

Never said I knew how to use it

Oh and you anti-woke folks may call me Sir or My Lord",135,False,,,JOldcowboy,"Said I liked humor

Never said I knew how to use it

Oh and you anti-woke folks may call me Sir or My Lord",
8308222,https://pbs.twimg.com/profile_images/1402394998755241984/o2Gyp9R6_normal.jpg,anshelsag,Anshel Sag,"Principal Analyst @ Moor Insights & Strategy. Smartphones, PCs, 5G, XR/Metaverse, Gaming, Wearables. Love Photography & Tech (opinions my own) He/Him",8595,True,,,anshelsag,"Principal Analyst @ Moor Insights & Strategy. Smartphones, PCs, 5G, XR/Metaverse, Gaming, Wearables. Love Photography & Tech (opinions my own) He/Him",
1529224952292909056,https://pbs.twimg.com/profile_images/1530713327453601792/5iAt31vH_normal.jpg,Pamelazadiva,Pamelazadiva,"Love, Peace, Equality- Feisty old-ish lady hoping the world wakes up. Proud Liberal. Blue Crew.
Cat Mom to Winston & Jill.
No DMs Please",3713,False,,,Pamelazadiva,"Love, Peace, Equality- Feisty old-ish lady hoping the world wakes up. Proud Liberal. Blue Crew.
Cat Mom to Winston & Jill.
No DMs Please",
1107520014213537792,https://pbs.twimg.com/profile_images/1107520265976594432/7fNRVfpa_normal.jpg,SNAEnvironment,SNA Environment,"Covering #environment issues from our base in Tokyo
A green branch of @ShingetsuNews
DM for media inquiries",420,False,,,SNAEnvironment,"Covering #environment issues from our base in Tokyo
A green branch of @ShingetsuNews
DM for media inquiries",
295399070,https://pbs.twimg.com/profile_images/1574790434383007745/Qozu-q_1_normal.jpg,Zprtr1,Zac Harmon 🌈,"Political junkie | gay | Swiftie | He/Him | 28 | “We’re all in the gutter, but some of us are looking at the stars”~ Oscar Wilde http://medium.com/@zckprtr",1476,False,,,Zprtr1,"Political junkie | gay | Swiftie | He/Him | 28 | “We’re all in the gutter, but some of us are looking at the stars”~ Oscar Wilde http://medium.com/@zckprtr",
480140091,https://pbs.twimg.com/profile_images/1528123720614789120/eGabOYEA_normal.jpg,Mwilburn123,Miles W 🇺🇦,"From Columbus, OH. Kent State B.A. in Poli-Sci ‘16. M.P.P, University of Minnesota ‘21. Part-time elections podcast host. Opinions are mine. Sports #CLE #ET",1313,False,,,Mwilburn 123,"From Columbus, OH. Kent State B.A. in Poli-Sci ‘16. M.P.P, University of Minnesota ‘21. Part-time elections podcast host. Opinions are mine. Sports #CLE #ET",
110741752,https://pbs.twimg.com/profile_images/1356285292957872131/CVy8udvp_normal.jpg,grandjen,Grandville-Jenison Chamber Of Commerce,Connecting Business & Community,251,False,,,size,Connecting Business & Community,
898635734,https://pbs.twimg.com/profile_images/1416210746724261891/ef0r1tpf_normal.jpg,MichiganPK,Deplorable Redneck,,575,False,,,MichiganPK,,
1563359778616643584,https://pbs.twimg.com/profile_images/1579492316158361600/pYlpmoH0_normal.jpg,Ikuda_kanata,Kanata,"クソニート→田舎売文業者社畜
限界地方都市オタク",0,False,,,Ikuda_kanata,Cusonet - countryside prostitute,
1505832615185907714,https://pbs.twimg.com/profile_images/1506461933234704385/peE1PJOS_normal.jpg,tiandaniu3,田大牛,luban 7!,7,False,,,tiandaniu3,I promise 7!,
34790175,https://pbs.twimg.com/profile_images/1573080272656113666/LxFZJiVS_normal.jpg,Cam_Is_Like,cam,The Father of The Bud and The Father of @RapRankings. Creator of the Cam MOON POLL. Go Birds. Go Bulls. #GeauxTigers,1255,False,,,Cam_Is_Like,The Father of The Bud and The Father of @RapRankings. Creator of the Cam MOON POLL. Go Birds. Go Bulls. #GeauxTigers,
815639196,https://pbs.twimg.com/profile_images/1576083316528148480/0vWpECpE_normal.jpg,overedwaitress,Sarah Fox,"author of DOWNWIND: A PEOPLES HISTORY OF THE NUCLEAR WEST. settler on Coast Salish lands, adjunct @ UPS, PhD candidate in history @ UBC, env & social justice.",788,False,,,overedwaitress,"author of DOWNWIND: A PEOPLES HISTORY OF THE NUCLEAR WEST. settler on Coast Salish lands, adjunct @ UPS, PhD candidate in history @ UBC, env & social justice.",
563257544,https://pbs.twimg.com/profile_images/1556747437745881090/yYm6ilcM_normal.jpg,chwolfson,Charlie Wolfson,"Local government reporter, @PublicSourcePA | @report4america corps | formerly @BostonGlobe | header photo by @nickchilders",2397,True,,,chwolfsone,"Local government reporter, @PublicSourcePA | @report4america corps | formerly @BostonGlobe | header photo by @nickchilders",
1261525663401406464,https://pbs.twimg.com/profile_images/1261529056522022912/VW64W2wn_normal.jpg,CulturalPolls,Random Political/Cultural Polls,"Random unscientific polls about politics, sports, and other cultural happenings. Follow and I follow back. Please be civil to each other.  Please retweet polls!",1880,False,,,CulturalPolls,"Random unscientific polls about politics, sports, and other cultural happenings. Follow and I follow back. Please be civil to each other.  Please retweet polls!",
1250730260477304833,https://pbs.twimg.com/profile_images/1250730347118989312/nDEi3i93_normal.jpg,EtLegalworld,ETLegalworld,"ETLegalworld an initiative of @EconomicTimes - a online news portal envisioned to provide news, views, data, reports and strategy to the Indian legal fraternity",5137,True,,,EtLegalworld,"ETLegalworld an initiative of @EconomicTimes - a online news portal envisioned to provide news, views, data, reports and strategy to the Indian legal fraternity",
1598247407208235015,https://pbs.twimg.com/profile_images/1598247558022832128/PaRnFfP3_normal.png,Rob12388996,Rob,,2,False,,,Rob12388996,,
1529457229807636480,https://pbs.twimg.com/profile_images/1529457452646801409/Opjt3NhQ_normal.jpg,SucksPuppet,Sock Puppet Because Twidders AI sucks 🇺🇸,Twitter's AI sucks and I regularly go to Twitter jail so here I am. Fuck Twitter.,26,False,,,SucksPuppet,Twitter's AI sucks and I regularly go to Twitter jail so here I am. Fuck Twitter.,
4052305569,https://pbs.twimg.com/profile_images/1070251497965932544/-iVpvGgv_normal.jpg,IrlEmbVienna,Irish Embassy Vienna,"Official Twitter account of the Irish Embassy in Vienna. Sign up for our newsletter here: https://bit.ly/2R06gro

Twitter policy: http://bit.ly/1cURCpX",2744,True,,,IrlembVienna,"Official Twitter account of the Irish Embassy in Vienna. Sign up for our newsletter here: https://bit.ly/2R06gro

Twitter policy: http://bit.ly/1cURCpX",
1323662244635414528,https://pbs.twimg.com/profile_images/1550968475295907840/mMVDiODA_normal.jpg,inspiringteens,Emmanuel Ametsikor,,2910,False,,,Inspiration eel,,
1431808222667558914,https://pbs.twimg.com/profile_images/1436169463502569472/MkWG0Yqg_normal.jpg,ICanCarryU1,拜振華,我除了钱 一无所有,4,False,,,ICanCarryU1,I have nothing but money,
913611069628674049,https://pbs.twimg.com/profile_images/1345301157418127363/IBs6V1Gm_normal.jpg,officerdmc,ULTRA MAGA DELUXE Officer Dick,"Just a simple man and his dogs....Conservative (dogs are too!) Patriotic American, MAGA!, Trump2024",789,False,,,officerdmc,"Just a simple man and his dogs....Conservative (dogs are too!) Patriotic American, MAGA!, Trump2024",
1897822248,https://pbs.twimg.com/profile_images/1335705207611731974/Pq0ube-P_normal.jpg,Jontalksgaming,Jon is writing,"Managing Editor at @realotakugamer. Tweets do not represent employer's views. Contact at jonb@realotakugamer, business inquiries only",387,False,,,Jontalksgaming,"Managing Editor at @realotakugamer. Tweets do not represent employer's views. Contact at jonb@realotakugamer, business inquiries only",
1609045596,https://pbs.twimg.com/profile_images/1584307268325105673/cEJvjb_V_normal.jpg,elium2,Eli 🍑🥕 (@elium2@masto.ai),"Leftist political analyst with ADHD, focusing on Georgia & RI. Sometimes I talk about justice. | cis, he/him, autistic, 24 | @elium2@masto.ai",5669,False,,,elium2,"Leftist political analyst with ADHD, focusing on Georgia & RI. Sometimes I talk about justice. | cis, he/him, autistic, 24 | @elium2@masto.ai",
1370422792395616261,https://pbs.twimg.com/profile_images/1590542242418139136/EsWLv4B__normal.jpg,BadSpit,Bad Spit,"Cool Mental Refreshments ∴
Scraps from the Psychic Junkyard ∴
High Weirdness, Strange Minutiae ∴ 
Odd Facts, Trivial Quirks ∴
Irresponsible Binge Thinking ∴",150,False,,,BadSpit,"Cool Mental Refreshments ∴
Scraps from the Psychic Junkyard ∴
High Weirdness, Strange Minutiae ∴ 
Odd Facts, Trivial Quirks ∴
Irresponsible Binge Thinking ∴",
1162497775109435397,https://pbs.twimg.com/profile_images/1278900932672028672/XNJw6O4K_normal.jpg,wrong_real,Andrew,"Reprint, if there is infringement, I apologize to you, and please contact me to delete.",922,False,,,wrong_real,"Reprint, if there is infringement, I apologize to you, and please contact me to delete.",
